name;region;url;address;phone;email
Судебный участок № 1 по г. Баймак и Баймакскому району Республики Башкортостан;Республика Башкортостан;http://70.bkr.msudrf.ru;453630, Республика Башкортостан, г. Баймак, ул. Салавата Юлаева, д. 9;(834751)3-13-67 (834751) 3-14-66 msrb070@yandex.ru msrb070@yandex.ru msrb070@yandex.ru ;msrb070@yandex.ru
Судебный участок № 2 по г. Баймак и Баймакскому району Республики Башкортостан;Республика Башкортостан;http://71.bkr.msudrf.ru;453630, Республика Башкортостан, г. Баймак, ул. Салавата Юлаева, д. 9;8(34751)3-13-68 8(34751)3-13-68 8(34751)3-13-68 8(34751)3-14-66 8(34751)3-14-66 ;msrb071@yandex.ru
Судебный участок № 3 по г. Баймак и Баймакскому району Республики Башкортостан;Республика Башкортостан;http://72.bkr.msudrf.ru;453630, Республика Башкортостан, г. Баймак, ул. Салавата Юлаева, д. 9;8-34751-2-25-49 8-34751-2-25-49 8-34751-3-14-66 (факс) 8-34751-2-25-49 8-34751-2-25-49 ;msrb072@yandex.ru
Судебный участок № 1 по г. Белебей Республики Башкортостан;Республика Башкортостан;http://73.bkr.msudrf.ru;452000, Республика Башкортостан, г. Белебей, ул. Пионерская, д. 44;8(34786) 4-44-56 8(34786) 4-45-64 8(34786) 4-44-56 8(34786) 4-44-56 8 (34786) 3-20-58 ;msrb073@yandex.ru
Судебный участок № 2 по г. Белебей Республики Башкортостан;Республика Башкортостан;http://74.bkr.msudrf.ru;452000, Республика Башкортостан, г. Белебей, ул. Пионерская, д. 44;8(34786) 3-20-58 8(34786) 3-20-58 ;msrb074@yandex.ru
Судебный участок № 3 по г. Белебей Республики Башкортостан;Республика Башкортостан;http://75.bkr.msudrf.ru;452017, Республики Башкортостан, п. Приютово, б-р Мира, д. 4;8(34786)7-07-39 8(34786) 7-07-39 msrb075@yandex.ru msrb075@yandex.ru ;msrb075@yandex.ru
Судебный участок № 4 по г. Белебей Республики Башкортостан;Республика Башкортостан;http://76.bkr.msudrf.ru;452000, Республика Башкортостан, г. Белебей, ул. Пионерская, д. 44;8 (34786) 4-39-53 8 (34786) 4-45-64 8 (34786) 4-39-53 8 (34786) 4-39-53 8 (34786) 3-20-58 ;msrb076@yandex.ru
Судебный участок № 1 по г. Белорецк Республики Башкортостан;Республика Башкортостан;http://77.bkr.msudrf.ru;453500, Республика Башкортостан, г. Белорецк, ул. Точисского, д. 23;;msrb077@yandex.ru
Судебный участок № 2 по г. Белорецк Республики Башкортостан;Республика Башкортостан;http://78.bkr.msudrf.ru;453500, Республика Башкортостан, г. Белорецк, ул. Точисского, д. 23;;msrb078@yandex.ru
Судебный участок № 3 по г. Белорецк Республики Башкортостан;Республика Башкортостан;http://79.bkr.msudrf.ru;453500, Республика Башкортостан, г. Белорецк, ул. Точисского, д. 23;;msrb079@yandex.ru
Судебный участок № 4 по г. Белорецк Республики Башкортостан;Республика Башкортостан;http://80.bkr.msudrf.ru;453500, Республика Башкортостан, г. Белорецк, ул. Точисского, д. 23;8 (34792) 30658 8 (34792) 30658 8 (34792) 30658 8 (34792) 30658 8 (34792) 30106 ;msrb080@yandex.ru
Судебный участок № 1 по г. Бирск и Бирскому району Республики Башкортостан;Республика Башкортостан;http://81.bkr.msudrf.ru;452450, Республика Башкортостан, г. Бирск, ул. Калинина, д. 20;8 (34784) 3-11-68 8 (34784) 3-11-68 8 (34784) 3-11-68 8 (34784) 3-11-68 ;msrb081@yandex.ru
Судебный участок № 2 по г. Бирск и Бирскому району Республики Башкортостан;Республика Башкортостан;http://82.bkr.msudrf.ru;452450, Республика Башкортостан, г. Бирск, ул. Калинина, д. 20;8 347 (код города 84) 2-25-32 8 347 (код города 84) 2-25-32 8 347 (код города 84) 2-25-32 8 347 (код города 84) 2-25-32 8 347 (код города 84) 3-11-68 ;msrb082@yandex.ru
Судебный участок № 3 по г. Бирск и Бирскому району Республики Башкортостан;Республика Башкортостан;http://83.bkr.msudrf.ru;452450, Республика Башкортостан, г. Бирск, ул. Калинина, д. 20;8 (34784) 31688 8 (34784) 31688 8 (34784) 31688 8 (34784) 31688 8 (34784) 31168 ;msrb083@yandex.ru
Судебный участок № 1 по г. Благовещенск и Благовещенскому району Республики Башкортостан;Республика Башкортостан;http://84.bkr.msudrf.ru;453430, Республика Башкортостан, г. Благовещенск, ул. Коммунистическая, д. 12;8(34766)22533 8(34766)22533 8(34766)22533 8(34766)21646 ;msrb084@yandex.ru
Судебный участок № 2 по г. Благовещенск и Благовещенскому району Республики Башкортостан;Республика Башкортостан;http://85.bkr.msudrf.ru;453430, Республика Башкортостан, г. Благовещенск, ул. Коммунистическая, д. 12;8 (34766) 2-25-33 msrb085@yandex.ru ;msrb085@yandex.ru
Судебный участок № 3 по г. Благовещенск и Благовещенскому району Республики Башкортостан;Республика Башкортостан;http://86.bkr.msudrf.ru;453430, Республика Башкортостан, г. Благовещенск, ул. Коммунистическая, д. 12;8(34766) 2-13-19 msrb086@yandex.ru 8(34766)2-16-46 ;msrb086@yandex.ru
Судебный участок № 1 по г. Давлеканово и Давлекановскому району Республики Башкортостан;Республика Башкортостан;http://87.bkr.msudrf.ru;453400, Республика Башкортостан, г. Давлеканово, ул. Ст. Разина, д. 58;(34768)30446 (34768)32396 (34768)30446 (34768)30487 ;msrb087@yandex.ru
Судебный участок № 2 по г. Давлеканово и Давлекановскому району Республики Башкортостан;Республика Башкортостан;http://88.bkr.msudrf.ru;453400, Республика Башкортостан, г. Давлеканово, ул. Ст. Разина, д. 58;8(34768)30431 8(34768)32396 8(34768)30431 8(34768)30487 8(34768)30487 ;msrb088@yandex.ru
Судебный участок № 1 по г. Дюртюли и Дюртюлинскому району Республики Башкортостан;Республика Башкортостан;http://89.bkr.msudrf.ru;453320, Республика Башкортостан, г. Дюртюли, переулок Марии Якутовой, д. 9;8(34787)3-31-73 8(34787) 3-06-60 8(34787) 3-06-60 8(34787)3-31-73 8(34787) 3-33-63 ;msrb089@yandex.ru
Судебный участок № 2 по г. Дюртюли и Дюртюлинскому району Республики Башкортостан;Республика Башкортостан;http://90.bkr.msudrf.ru;453320, Республика Башкортостан, г. Дюртюли, переулок Марии Якутовой, д. 9;8(34787) 3-25-00 8(34787)3-06-60 8(34787)3-06-60 8 (34787) 3-25-00 83478733363 ;msrb090@yandex.ru
Судебный участок № 3 по г. Дюртюли и Дюртюлинскому району Республики Башкортостан;Республика Башкортостан;http://91.bkr.msudrf.ru;453320, Республика Башкортостан, г. Дюртюли, переулок Марии Якутовой, д. 9;8 (34787) 3-00-11 8 (34787) 3-00-11 8 (34787) 3-00-11 ;msrb091@yandex.ru
Судебный участок № 1 по г. Ишимбай и Ишимбайскому району Республики Башкортостан;Республика Башкортостан;http://92.bkr.msudrf.ru;453204, Республика Башкортостан, г. Ишимбай, ул. Советская, д. 57;факс 8 (34794) 3-08-69 8 (34794) 3-05-85 ;msrb092@yandex.ru
Судебный участок № 2 по г. Ишимбай и Ишимбайскому району Республики Башкортостан;Республика Башкортостан;http://93.bkr.msudrf.ru;453204, Республика Башкортостан, г. Ишимбай, ул. Советская, д. 57;8 (34794) 3-02-39 8 (34794) 3-02-39 8 (34794) 3-02-39 8 (34794) 3-02-39 факс 8 (34794) 2-55-24 ;msrb093@yandex.ru
Судебный участок № 3 по г. Ишимбай и Ишимбайскому району Республики Башкортостан;Республика Башкортостан;http://94.bkr.msudrf.ru;453204, Республика Башкортостан, г. Ишимбай, ул. Советская, д. 57;(факс) 8 (34794) 3-04-86 8 (34794) 3-04-86 8 (34794) 3-04-86 8 (34794) 3-04-86 (факс) 8 (34794) 2-55-24 ;msrb094@yandex.ru
